day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
4;300;VOLCANIC_ROCK_VOUCHER_9750;182;28;;;;;183;18;;;;;182.5;0.0
4;300;PICNIC_BASKET1;58338;3;58334;2;58333;31;58343;2;58344;16;58345;15;58340.5;-72.75
4;300;PICNIC_BASKET2;30126;3;30124;2;30123;31;30129;2;30130;31;;;30127.5;0.0
4;300;VOLCANIC_ROCK_VOUCHER_9500;419;28;;;;;421;18;;;;;420.0;0.0
4;300;MAGNIFICENT_MACARONS;785;12;782;16;776;28;793;6;801;28;807;16;789.0;59247.0
4;300;CROISSANTS;4296;56;4295;60;;;4297;108;;;;;4296.5;0.0
4;400;VOLCANIC_ROCK_VOUCHER_9750;183;10;;;;;184;10;;;;;183.5;0.0
4;400;PICNIC_BASKET1;58330;10;58329;24;;;58341;10;58342;24;;;58335.5;-275.75
4;400;PICNIC_BASKET2;30123;10;30122;24;;;30129;34;;;;;30126.0;0.0
4;400;VOLCANIC_ROCK_VOUCHER_9500;418;10;;;;;419;10;;;;;418.5;0.0
4;400;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;49.0
4;400;MAGNIFICENT_MACARONS;780;14;778;10;772;20;788;7;797;20;803;10;784.0;59247.0
4;400;SQUID_INK;1927;20;;;;;1930;20;;;;;1928.5;0.0
4;400;VOLCANIC_ROCK_VOUCHER_10000;30;10;;;;;31;10;;;;;30.5;0.0
4;400;CROISSANTS;4295;115;;;;;4297;115;;;;;4296.0;0.0
4;400;JAMS;6446;80;6445;195;;;6447;80;6448;195;;;6446.5;-48.1875
4;400;KELP;2036;20;;;;;2039;20;;;;;2037.5;5.783203125
4;400;VOLCANIC_ROCK;9917;104;9916;61;;;9918;104;9919;61;;;9917.5;0.0
4;400;VOLCANIC_ROCK_VOUCHER_10250;2;10;;;;;3;10;;;;;2.5;0.0
4;400;DJEMBES;13372;74;;;;;13373;24;13374;50;;;13372.5;-16.375
4;400;VOLCANIC_ROCK_VOUCHER_10500;0;10;;;;;2;10;;;;;1.0;0.0
4;500;VOLCANIC_ROCK;9916;208;;;;;9918;130;9919;78;;;9917.0;0.0
4;500;VOLCANIC_ROCK_VOUCHER_10500;0;21;;;;;2;21;;;;;1.0;-10.0
4;500;VOLCANIC_ROCK_VOUCHER_10000;32;21;;;;;33;21;;;;;32.5;-27.281005859375
4;500;MAGNIFICENT_MACARONS;778;20;776;19;770;27;786;10;795;27;801;19;782.0;59247.0
4;500;CROISSANTS;4295;136;;;;;4296;38;4297;98;;;4295.5;0.0
4;500;JAMS;6446;268;;;;;6448;268;;;;;6447.0;-105.0
4;500;DJEMBES;13374;30;13373;45;;;13375;75;;;;;13374.5;71.0625
4;500;KELP;2038;5;2036;29;;;2039;29;;;;;2038.5;5.693359375
4;500;VOLCANIC_ROCK_VOUCHER_9750;181;21;;;;;182;21;;;;;181.5;12.0009765625
4;500;PICNIC_BASKET1;58330;2;58329;19;58328;30;58339;2;58340;19;58341;30;58334.5;-323.0
4;500;PICNIC_BASKET2;30124;21;30123;30;;;30129;2;30130;49;;;30126.5;0.0
4;500;VOLCANIC_ROCK_VOUCHER_9500;418;21;;;;;419;21;;;;;418.5;-2.22900390625
4;500;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;63.0
4;500;VOLCANIC_ROCK_VOUCHER_10250;2;21;;;;;3;21;;;;;2.5;-8.703998565673828
4;500;SQUID_INK;1927;5;1925;29;;;1929;29;;;;;1928.0;0.0
4;600;VOLCANIC_ROCK_VOUCHER_10000;28;13;;;;;29;13;;;;;28.5;75.26922607421875
4;600;SQUID_INK;1926;24;;;;;1929;24;;;;;1927.5;0.0
4;600;KELP;2036;24;;;;;2039;24;;;;;2037.5;7.8916015625
4;600;JAMS;6446;254;;;;;6448;254;;;;;6447.0;-122.125
4;600;VOLCANIC_ROCK;9918;130;9917;75;;;9920;205;;;;;9919.0;0.0
4;600;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;63.0
4;600;VOLCANIC_ROCK_VOUCHER_10250;2;13;;;;;3;13;;;;;2.5;-28.24720001220703
4;600;MAGNIFICENT_MACARONS;778;14;775;12;769;23;786;7;794;23;800;12;782.0;59247.0
4;600;DJEMBES;13373;66;;;;;13375;66;;;;;13374.0;55.4375
4;600;VOLCANIC_ROCK_VOUCHER_10500;0;13;;;;;2;13;;;;;1.0;-31.0
4;600;VOLCANIC_ROCK_VOUCHER_9750;183;13;;;;;184;13;;;;;183.5;-58.27197265625
4;600;PICNIC_BASKET1;58325;1;58324;12;58323;26;58329;1;58334;1;58335;12;58327.0;-647.5
4;600;CROISSANTS;4295;139;;;;;4296;39;4297;100;;;4295.5;0.0
4;600;PICNIC_BASKET2;30123;1;30122;38;;;30125;1;30128;1;30129;38;30124.0;0.0
4;600;VOLCANIC_ROCK_VOUCHER_9500;419;13;;;;;420;13;;;;;419.5;-54.4169921875
4;700;VOLCANIC_ROCK_VOUCHER_9750;182;20;;;;;183;20;;;;;182.5;-28.8134765625
4;700;PICNIC_BASKET1;58321;2;58320;18;58319;24;58330;2;58331;18;58332;24;58325.5;-865.5
4;700;PICNIC_BASKET2;30121;20;30120;24;;;30126;2;30127;42;;;30123.5;0.0
4;700;VOLCANIC_ROCK_VOUCHER_9500;419;20;;;;;420;20;;;;;419.5;-35.48046875
4;700;MAGNIFICENT_MACARONS;776;10;772;10;770;18;780;5;789;29;795;18;778.0;59247.0
4;700;CROISSANTS;4295;37;4294;80;;;4296;117;;;;;4295.5;0.0
4;700;VOLCANIC_ROCK_VOUCHER_10250;2;20;;;;;3;20;;;;;2.5;-39.73200225830078
4;700;SQUID_INK;1931;4;1929;31;;;1932;31;;;;;1931.5;0.0
4;700;VOLCANIC_ROCK;9918;10;9917;184;;;9919;120;9920;64;;;9918.5;0.0
4;700;VOLCANIC_ROCK_VOUCHER_10500;0;20;;;;;2;20;;;;;1.0;-44.0
4;700;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;98.0
4;700;VOLCANIC_ROCK_VOUCHER_10000;36;20;;;;;37;20;;;;;36.5;-55.02496337890625
4;700;KELP;2038;4;2036;31;;;2039;31;;;;;2038.5;9.107421875
4;700;JAMS;6446;206;;;;;6448;206;;;;;6447.0;-106.6875
4;700;DJEMBES;13373;55;;;;;13375;55;;;;;13374.0;54.75
4;800;VOLCANIC_ROCK_VOUCHER_10000;33;18;;;;;34;18;;;;;33.5;30.21240234375
4;800;SQUID_INK;1934;23;;;;;1937;23;;;;;1935.5;0.0
4;800;CROISSANTS;4295;62;4294;97;;;4296;152;;;;;4295.5;0.0
4;800;KELP;2036;2;2035;21;;;2039;23;;;;;2037.5;13.423828125
4;800;JAMS;6446;273;;;;;6448;277;;;;;6447.0;-132.5
4;800;VOLCANIC_ROCK;9919;124;9918;76;;;9920;124;9921;76;;;9919.5;0.0
4;800;VOLCANIC_ROCK_VOUCHER_10250;2;18;;;;;3;18;;;;;2.5;-59.65440368652344
4;800;DJEMBES;13373;64;;;;;13374;64;;;;;13373.5;23.3125
4;800;VOLCANIC_ROCK_VOUCHER_10500;0;18;;;;;2;18;;;;;1.0;-64.0
4;800;VOLCANIC_ROCK_VOUCHER_9750;182;18;;;;;183;18;;;;;182.5;-48.4384765625
4;800;PICNIC_BASKET1;58323;2;58322;16;58321;20;58332;2;58333;16;58334;20;58327.5;-754.25
4;800;PICNIC_BASKET2;30122;2;30121;36;;;30127;18;30128;20;;;30124.5;0.0
4;800;VOLCANIC_ROCK_VOUCHER_9500;420;18;;;;;421;18;;;;;420.5;-151.166015625
4;800;RAINFOREST_RESIN;9992;30;;;;;9999;1;10008;30;;;9995.5;98.0
4;800;MAGNIFICENT_MACARONS;769;20;767;16;761;21;777;10;786;21;792;16;773.0;59247.0
4;900;VOLCANIC_ROCK_VOUCHER_9500;420;14;;;;;421;14;;;;;420.5;-98.52734375
4;900;RAINFOREST_RESIN;9997;6;9992;34;;;10008;34;;;;;10002.5;101.0
4;900;VOLCANIC_ROCK_VOUCHER_10250;2;14;;;;;3;14;;;;;2.5;-75.14479064941406
4;900;SQUID_INK;1936;21;;;;;1940;21;;;;;1938.0;0.0
4;900;VOLCANIC_ROCK;9918;189;;;;;9919;7;9920;123;9921;66;9918.5;0.0
4;900;VOLCANIC_ROCK_VOUCHER_10500;0;14;;;;;2;14;;;;;1.0;-82.0
4;900;MAGNIFICENT_MACARONS;767;18;765;14;759;21;775;9;784;21;790;14;771.0;59247.0
4;900;VOLCANIC_ROCK_VOUCHER_10000;30;14;;;;;31;14;;;;;30.5;181.7471923828125
4;900;CROISSANTS;4295;121;;;;;4296;121;;;;;4295.5;0.0
4;900;KELP;2035;21;;;;;2039;21;;;;;2037.0;13.431640625
4;900;JAMS;6446;229;;;;;6448;229;;;;;6447.0;-147.8125
4;900;DJEMBES;13373;26;13372;47;;;13374;77;;;;;13373.5;18.125
4;900;VOLCANIC_ROCK_VOUCHER_9750;181;14;;;;;182;14;;;;;181.5;51.67578125
4;900;PICNIC_BASKET1;58324;14;58323;30;;;58335;14;58336;30;;;58329.5;-644.0
4;900;PICNIC_BASKET2;30122;44;;;;;30128;14;30129;30;;;30125.0;0.0
4;1000;MAGNIFICENT_MACARONS;767;10;765;14;759;26;776;5;784;26;790;14;771.5;59247.0
4;1000;DJEMBES;13372;70;;;;;13374;70;;;;;13373.0;-0.625
4;1000;VOLCANIC_ROCK_VOUCHER_10500;0;16;;;;;2;16;;;;;1.0;-96.0
4;1000;VOLCANIC_ROCK_VOUCHER_9750;181;16;;;;;182;16;;;;;181.5;-3.2265625
4;1000;PICNIC_BASKET1;58330;2;58329;14;58328;23;58339;2;58340;14;58341;23;58334.5;-330.5
4;1000;CROISSANTS;4295;107;;;;;4296;48;4297;59;;;4295.5;0.0
4;1000;PICNIC_BASKET2;30123;16;30122;23;;;30129;16;30130;23;;;30126.0;0.0
4;1000;VOLCANIC_ROCK_VOUCHER_9500;418;16;;;;;419;16;;;;;418.5;21.171875
4;1000;VOLCANIC_ROCK_VOUCHER_10000;32;16;;;;;33;16;;;;;32.5;59.053955078125
4;1000;SQUID_INK;1936;27;;;;;1939;28;;;;;1937.5;0.0
4;1000;KELP;2036;27;;;;;2039;28;;;;;2037.5;12.484375
4;1000;JAMS;6446;240;;;;;6448;240;;;;;6447.0;-185.75
4;1000;VOLCANIC_ROCK;9917;107;9916;50;;;9919;157;;;;;9918.0;0.0
4;1000;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;101.0
4;1000;VOLCANIC_ROCK_VOUCHER_10250;2;16;;;;;3;16;;;;;2.5;-84.52801513671875
4;1100;VOLCANIC_ROCK_VOUCHER_10250;2;15;;;;;3;15;;;;;2.5;-102.31201171875
4;1100;SQUID_INK;1938;23;;;;;1940;3;1941;24;;;1939.0;0.0
4;1100;VOLCANIC_ROCK;9918;130;9917;69;;;9920;199;;;;;9919.0;0.0
4;1100;VOLCANIC_ROCK_VOUCHER_10500;0;15;;;;;2;15;;;;;1.0;-112.0
4;1100;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;101.0
4;1100;VOLCANIC_ROCK_VOUCHER_10000;33;15;;;;;34;15;;;;;33.5;-0.276611328125
4;1100;DJEMBES;13373;20;13372;41;;;13374;61;;;;;13373.5;11.8125
4;1100;KELP;2036;23;;;;;2038;3;2039;24;;;2037.0;13.0556640625
4;1100;JAMS;6447;79;6446;185;;;6448;79;6449;185;;;6447.5;-229.1875
4;1100;VOLCANIC_ROCK_VOUCHER_9750;181;15;;;;;182;15;;;;;181.5;6.4609375
4;1100;PICNIC_BASKET1;58333;15;58332;20;;;58344;15;58345;20;;;58338.5;-88.75
4;1100;PICNIC_BASKET2;30125;15;30124;20;;;30131;35;;;;;30128.0;0.0
4;1100;VOLCANIC_ROCK_VOUCHER_9500;420;15;;;;;421;15;;;;;420.5;-178.4296875
4;1100;MAGNIFICENT_MACARONS;770;18;767;15;761;24;778;9;786;24;792;15;774.0;59247.0
4;1100;CROISSANTS;4296;44;4295;79;;;4297;123;;;;;4296.5;0.0
4;1200;PICNIC_BASKET2;30126;19;30125;29;;;30128;1;30131;1;30132;47;30127.0;0.0
4;1200;VOLCANIC_ROCK_VOUCHER_9500;418;19;;;;;419;19;;;;;418.5;118.91015625
4;1200;PICNIC_BASKET1;58342;1;58341;18;58340;29;58346;1;58351;1;58352;18;58344.0;383.25
4;1200;RAINFOREST_RESIN;9997;5;9992;31;;;10008;31;;;;;10002.5;101.0
4;1200;VOLCANIC_ROCK_VOUCHER_9750;180;19;;;;;181;19;;;;;180.5;141.24609375
4;1200;MAGNIFICENT_MACARONS;768;16;766;18;760;23;776;8;785;23;791;18;772.0;59247.0
4;1200;VOLCANIC_ROCK_VOUCHER_10000;31;19;;;;;32;19;;;;;31.5;149.65185546875
4;1200;SQUID_INK;1934;24;;;;;1937;24;;;;;1935.5;0.0
4;1200;CROISSANTS;4296;50;4295;66;;;4297;116;;;;;4296.5;0.0
4;1200;KELP;2035;24;;;;;2039;24;;;;;2037.0;14.7275390625
4;1200;JAMS;6447;185;;;;;6449;185;;;;;6448.0;-301.5
4;1200;VOLCANIC_ROCK;9916;100;9915;42;;;9918;142;;;;;9917.0;0.0
4;1200;VOLCANIC_ROCK_VOUCHER_10250;2;19;;;;;3;19;;;;;2.5;-108.52151489257812
4;1200;DJEMBES;13374;77;;;;;13375;77;;;;;13374.5;89.875
4;1200;VOLCANIC_ROCK_VOUCHER_10500;0;19;;;;;2;19;;;;;1.0;-127.0
4;1300;VOLCANIC_ROCK_VOUCHER_10500;0;13;;;;;2;13;;;;;1.0;-146.0
4;1300;VOLCANIC_ROCK;9919;110;9918;45;;;9920;110;9921;45;;;9919.5;0.0
4;1300;MAGNIFICENT_MACARONS;767;16;764;13;758;26;775;8;783;26;789;13;771.0;59247.0
4;1300;DJEMBES;13375;52;;;;;13377;52;;;;;13376.0;177.0
4;1300;KELP;2035;26;;;;;2039;26;;;;;2037.0;14.2646484375
4;1300;CROISSANTS;4296;44;4295;68;;;4297;112;;;;;4296.5;0.0
4;1300;JAMS;6447;230;;;;;6449;226;;;;;6448.0;-325.5
4;1300;VOLCANIC_ROCK_VOUCHER_10000;33;13;;;;;34;13;;;;;33.5;-56.0361328125
4;1300;VOLCANIC_ROCK_VOUCHER_9750;180;13;;;;;181;13;;;;;180.5;69.94140625
4;1300;PICNIC_BASKET2;30126;29;;;;;30132;13;30133;16;;;30129.0;0.0
4;1300;PICNIC_BASKET1;58343;13;58342;16;;;58354;13;58355;16;;;58348.5;509.5
4;1300;RAINFOREST_RESIN;10002;5;9992;31;;;10003;7;10008;31;;;10002.5;101.0
4;1300;VOLCANIC_ROCK_VOUCHER_9500;420;13;;;;;421;13;;;;;420.5;-270.28125
4;1300;VOLCANIC_ROCK_VOUCHER_10250;2;13;;;;;3;13;;;;;2.5;-134.743408203125
4;1300;SQUID_INK;1934;26;;;;;1938;26;;;;;1936.0;0.0
4;1400;SQUID_INK;1936;24;;;;;1939;24;;;;;1937.5;0.0
4;1400;KELP;2035;24;;;;;2039;24;;;;;2037.0;14.330078125
4;1400;JAMS;6447;200;;;;;6449;200;;;;;6448.0;-398.875
4;1400;VOLCANIC_ROCK_VOUCHER_10000;33;15;;;;;34;15;;;;;33.5;-53.9921875
4;1400;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;111.0
4;1400;VOLCANIC_ROCK_VOUCHER_10250;2;15;;;;;3;15;;;;;2.5;-140.93759155273438
4;1400;VOLCANIC_ROCK;9917;161;;;;;9919;119;9920;42;;;9918.0;0.0
4;1400;MAGNIFICENT_MACARONS;766;20;764;13;758;22;774;10;783;22;789;13;770.0;59247.0
4;1400;DJEMBES;13376;18;13375;50;;;13377;68;;;;;13376.5;191.3125
4;1400;VOLCANIC_ROCK_VOUCHER_10500;0;15;;;;;2;15;;;;;1.0;-159.0
4;1400;PICNIC_BASKET2;30131;2;30130;31;;;30136;15;30137;18;;;30133.5;0.0
4;1400;VOLCANIC_ROCK_VOUCHER_9500;419;15;;;;;420;15;;;;;419.5;-40.9296875
4;1400;CROISSANTS;4296;57;4295;77;;;4297;134;;;;;4296.5;0.0
4;1400;PICNIC_BASKET1;58347;2;58346;13;58345;18;58356;2;58357;31;;;58351.5;660.5
4;1400;VOLCANIC_ROCK_VOUCHER_9750;181;15;;;;;182;15;;;;;181.5;46.0859375
4;1500;VOLCANIC_ROCK_VOUCHER_9750;183;12;;;;;184;12;;;;;183.5;-269.685546875
4;1500;PICNIC_BASKET2;30128;12;30127;30;;;30134;42;;;;;30131.0;0.0
4;1500;PICNIC_BASKET1;58342;1;58341;11;58340;30;58351;1;58352;11;58353;30;58346.5;389.75
4;1500;MAGNIFICENT_MACARONS;763;14;761;11;755;24;771;7;780;24;786;11;767.0;59247.0
4;1500;VOLCANIC_ROCK_VOUCHER_9500;419;12;;;;;420;12;;;;;419.5;-152.5234375
4;1500;CROISSANTS;4295;113;;;;;4296;60;4297;53;;;4295.5;0.0
4;1500;VOLCANIC_ROCK_VOUCHER_10250;2;12;;;;;3;12;;;;;2.5;-157.50479125976562
4;1500;SQUID_INK;1938;25;;;;;1942;25;;;;;1940.0;0.0
4;1500;VOLCANIC_ROCK_VOUCHER_10500;0;12;;;;;2;12;;;;;1.0;-174.0
4;1500;RAINFOREST_RESIN;9992;26;;;;;9999;1;10008;26;;;9995.5;111.0
4;1500;VOLCANIC_ROCK;9918;146;9917;74;;;9920;220;;;;;9919.0;0.0
4;1500;DJEMBES;13375;77;;;;;13377;77;;;;;13376.0;179.3125
4;1500;KELP;2035;25;;;;;2039;25;;;;;2037.0;15.068359375
4;1500;JAMS;6447;251;;;;;6449;251;;;;;6448.0;-384.25
4;1500;VOLCANIC_ROCK_VOUCHER_10000;33;12;;;;;34;12;;;;;33.5;-44.76806640625
4;1600;SQUID_INK;1942;27;;;;;1943;8;1946;27;;;1942.5;0.0
4;1600;KELP;2035;27;;;;;2036;8;2039;27;;;2035.5;14.28125
4;1600;CROISSANTS;4295;126;;;;;4296;126;;;;;4295.5;0.0
4;1600;JAMS;6448;63;6447;170;;;6449;63;6450;170;;;6448.5;-470.25
4;1600;VOLCANIC_ROCK_VOUCHER_10000;34;15;;;;;35;15;;;;;34.5;-308.2958984375
4;1600;VOLCANIC_ROCK_VOUCHER_10250;2;15;;;;;3;15;;;;;2.5;-177.0347900390625
4;1600;VOLCANIC_ROCK;9920;104;9919;78;;;9922;182;;;;;9921.0;0.0
4;1600;DJEMBES;13376;20;13375;35;;;13377;55;;;;;13376.5;189.125
4;1600;VOLCANIC_ROCK_VOUCHER_10500;0;15;;;;;2;15;;;;;1.0;-186.0
4;1600;PICNIC_BASKET2;30132;4;30130;15;30129;20;30136;35;;;;;30134.0;0.0
4;1600;VOLCANIC_ROCK_VOUCHER_9500;421;15;;;;;422;15;;;;;421.5;-479.6640625
4;1600;PICNIC_BASKET1;58346;4;58341;15;58340;20;58352;15;58353;20;;;58349.0;374.25
4;1600;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;112.0
4;1600;VOLCANIC_ROCK_VOUCHER_9750;183;15;;;;;184;15;;;;;183.5;-241.49609375
4;1600;MAGNIFICENT_MACARONS;761;18;758;15;752;27;769;9;777;27;783;15;765.0;59247.0
4;1700;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;112.0
4;1700;VOLCANIC_ROCK_VOUCHER_9500;423;29;;;;;424;19;;;;;423.5;-923.15625
4;1700;VOLCANIC_ROCK_VOUCHER_10250;3;29;;;;;4;19;;;;;3.5;-201.67999267578125
4;1700;SQUID_INK;1942;25;;;;;1946;25;;;;;1944.0;0.0
4;1700;VOLCANIC_ROCK_VOUCHER_10500;1;10;0;19;;;2;19;;;;;1.5;-200.0
4;1700;VOLCANIC_ROCK;9922;141;9921;48;;;9923;130;9924;48;;;9922.5;0.0
4;1700;DJEMBES;13377;55;;;;;13378;24;13379;31;;;13377.5;280.75
4;1700;CROISSANTS;4295;63;4294;95;;;4296;158;;;;;4295.5;0.0
4;1700;MAGNIFICENT_MACARONS;764;14;761;18;755;24;772;7;780;24;786;18;768.0;59247.0
4;1700;JAMS;6448;95;6447;134;;;6449;95;6450;134;;;6448.5;-464.625
4;1700;VOLCANIC_ROCK_VOUCHER_10000;33;29;;;;;34;19;;;;;33.5;-99.25732421875
4;1700;KELP;2036;1;2035;24;;;2039;25;;;;;2037.5;23.0
4;1700;VOLCANIC_ROCK_VOUCHER_9750;186;29;;;;;187;19;;;;;186.5;-660.759765625
4;1700;PICNIC_BASKET2;30128;43;;;;;30134;19;30135;24;;;30131.0;0.0
4;1700;PICNIC_BASKET1;58346;1;58345;18;58344;24;58355;1;58356;18;58357;24;58350.5;618.25
4;1800;DJEMBES;13377;66;;;;;13378;24;13379;42;;;13377.5;289.375
4;1800;MAGNIFICENT_MACARONS;766;10;764;15;758;27;774;5;783;27;789;15;770.0;59247.0
4;1800;VOLCANIC_ROCK_VOUCHER_10500;0;17;;;;;2;17;;;;;1.0;-200.0
4;1800;PICNIC_BASKET2;30131;8;30129;2;30128;39;30134;17;30135;24;;;30132.5;0.0
4;1800;VOLCANIC_ROCK_VOUCHER_9500;423;17;;;;;424;17;;;;;423.5;-969.71875
4;1800;CROISSANTS;4295;39;4294;73;;;4296;112;;;;;4295.5;0.0
4;1800;PICNIC_BASKET1;58346;8;58342;2;58341;39;58351;2;58352;15;58353;24;58348.5;404.25
4;1800;VOLCANIC_ROCK_VOUCHER_9750;187;17;;;;;188;17;;;;;187.5;-807.876953125
4;1800;KELP;2036;29;;;;;2039;29;;;;;2037.5;23.0
4;1800;SQUID_INK;1940;29;;;;;1943;29;;;;;1941.5;0.0
4;1800;JAMS;6448;73;6447;151;;;6449;224;;;;;6448.5;-438.375
4;1800;VOLCANIC_ROCK_VOUCHER_10000;34;17;;;;;35;17;;;;;34.5;-388.72021484375
4;1800;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;112.0
4;1800;VOLCANIC_ROCK_VOUCHER_10250;3;17;;;;;4;17;;;;;3.5;-204.46002197265625
4;1800;VOLCANIC_ROCK;9922;180;;;;;9924;134;9925;46;;;9923.0;0.0
4;1900;VOLCANIC_ROCK_VOUCHER_10250;3;16;;;;;4;16;;;;;3.5;-204.51995849609375
